store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,year,month,day,weekday,is_weekend,is_holiday,holiday_name,store_name,week,quarter,lag_1,lag_2,lag_4,lag_13,lag_26,lag_52,sales_roll_4,sales_roll_13,sales_roll_26,sales_roll_52,sales_diff_1,sales_diff_4,cumulative_sales,avg_sales_per_store,promo_last_week,promo_next_week,store_encoded
32,2012-09-03,1124537.97,0,39.9,3.286,196.9631599,8.256,2012,9,3,0,0,1,Labor Day,San Jose Central,36,3,1246322.44,1126685.95,1270577.01,1182733.0,1106847.62,1061089.56,1214442.3424999998,1183744.8823076922,1173164.32,1151158.2294230768,-121784.46999999997,-146039.04000000004,60984765.9,1152726.1463157895,0.0,0.0,31
32,2012-10-02,1129422.86,1,23.34,3.103,196.9195056,8.256,2012,10,2,1,0,0,No Holiday,San Jose Central,40,4,1124537.97,1246322.44,1214183.97,1206795.74,1204628.28,1131732.94,1177932.5825,1179268.3415384614,1173844.7180769232,1152378.3911538462,4884.89000000013,-84761.10999999987,62114188.76,1152726.1463157895,1.0,1.0,31
32,2012-10-08,1227469.2,0,75.93,3.509,198.0795651,7.872,2012,10,8,0,0,1,Columbus Day,San Jose Central,41,4,1129422.86,1124537.97,1126685.95,1157557.79,1201694.14,1187988.64,1156742.3050000002,1173316.5815384614,1170952.201923077,1152333.9665384614,98046.33999999985,100783.25,63341657.96,1152726.1463157895,0.0,0.0,31
32,2012-11-05,1187051.07,0,55.4,3.87,197.5481609,8.09,2012,11,5,0,0,0,No Holiday,San Jose Central,45,4,1227469.2,1129422.86,1246322.44,1153332.89,1181793.55,1095932.51,1181938.1175,1178694.3823076924,1171943.5503846153,1153093.2080769232,-40418.12999999989,-59271.36999999988,64528709.03,1152726.1463157895,1.0,0.0,31
32,2012-12-10,1176681.31,0,43.49,3.76,199.0539368,7.557,2012,12,10,0,0,0,No Holiday,San Jose Central,50,4,1187051.07,1227469.2,1124537.97,1156826.31,1046416.17,1200892.56,1167120.275,1181288.0884615383,1172145.7626923076,1154845.4880769232,-10369.76000000001,52143.340000000084,65705390.34,1152726.1463157895,0.0,0.0,31
33,2010-01-10,224294.39,0,91.45,3.001,126.2346,9.265,2010,1,10,6,1,0,No Holiday,Denver North,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224294.39,267338.9673684211,0.0,0.0,32
33,2010-02-04,274634.52,0,66.79,3.086,126.6034839,9.849,2010,2,4,3,0,0,No Holiday,Denver North,5,1,224294.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50340.130000000005,0.0,498928.91000000003,267338.9673684211,0.0,0.0,32
33,2010-02-07,267495.76,0,97.66,2.978,126.1392,9.495,2010,2,7,6,1,0,No Holiday,Denver North,5,1,274634.52,224294.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7138.760000000009,0.0,766424.67,267338.9673684211,0.0,0.0,32
33,2010-03-09,237405.82,0,90.82,3.087,126.1019355,9.495,2010,3,9,1,0,0,No Holiday,Denver North,10,1,267495.76,274634.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30089.940000000002,0.0,1003830.49,267338.9673684211,0.0,0.0,32
33,2010-03-12,209986.25,0,52.82,3.041,126.7313333,9.265,2010,3,12,4,0,0,No Holiday,Denver North,10,1,237405.82,267495.76,224294.39,0.0,0.0,0.0,250957.6225,0.0,0.0,0.0,-27419.570000000007,-14308.140000000014,1213816.74,267338.9673684211,0.0,0.0,32
33,2010-04-06,285100.0,0,86.06,2.941,126.1360645,9.849,2010,4,6,1,0,0,No Holiday,Denver North,14,2,209986.25,237405.82,274634.52,0.0,0.0,0.0,247380.58750000002,0.0,0.0,0.0,75113.75,10465.479999999981,1498916.74,267338.9673684211,0.0,0.0,32
33,2010-05-02,274593.43,0,58.4,2.962,126.4420645,10.115,2010,5,2,6,1,0,No Holiday,Denver North,17,2,285100.0,209986.25,267495.76,0.0,0.0,0.0,249996.95750000002,0.0,0.0,0.0,-10506.570000000007,7097.669999999984,1773510.17,267338.9673684211,0.0,0.0,32
33,2010-05-03,291484.89,0,59.17,2.877,126.5782857,10.115,2010,5,3,0,0,0,No Holiday,Denver North,18,2,274593.43,285100.0,237405.82,0.0,0.0,0.0,251771.375,0.0,0.0,0.0,16891.46000000002,54079.07000000001,2064995.06,267338.9673684211,0.0,0.0,32
33,2010-05-11,246124.61,0,74.23,3.009,126.4912903,9.265,2010,5,11,1,0,0,No Holiday,Denver North,19,2,291484.89,274593.43,209986.25,0.0,0.0,0.0,265291.14249999996,0.0,0.0,0.0,-45360.28000000003,36138.359999999986,2311119.67,267338.9673684211,0.0,0.0,32
33,2010-06-08,262789.95,0,92.51,3.123,126.0854516,9.495,2010,6,8,1,0,0,No Holiday,Denver North,23,2,246124.61,291484.89,285100.0,0.0,0.0,0.0,274325.7325,0.0,0.0,0.0,16665.340000000026,-22310.04999999999,2573909.62,267338.9673684211,0.0,1.0,32
33,2010-07-05,326870.13,0,75.4,3.127,126.2898,9.849,2010,7,5,0,0,1,Independence Day (observed),Denver North,27,3,262789.95,246124.61,274593.43,0.0,0.0,0.0,268748.22,0.0,0.0,0.0,64080.17999999999,52276.70000000001,2900779.75,267338.9673684211,0.0,0.0,32
33,2010-08-10,266484.19,0,79.02,2.924,126.2791667,9.265,2010,8,10,1,0,0,No Holiday,Denver North,32,3,326870.13,262789.95,291484.89,0.0,0.0,0.0,281817.395,0.0,0.0,0.0,-60385.94,-25000.70000000001,3167263.94,267338.9673684211,1.0,0.0,32
33,2010-09-04,325201.05,0,68.43,3.004,126.6019032,9.849,2010,9,4,5,1,0,No Holiday,Denver North,35,3,266484.19,326870.13,246124.61,0.0,0.0,0.0,275567.22,0.0,0.0,0.0,58716.859999999986,79076.44,3492464.99,267338.9673684211,0.0,0.0,32
33,2010-09-07,302423.93,0,95.88,3.1,126.1518,9.495,2010,9,7,1,0,0,No Holiday,Denver North,36,3,325201.05,266484.19,262789.95,224294.39,0.0,0.0,295336.33,268651.1530769231,0.0,0.0,-22777.119999999995,39633.97999999998,3794888.92,267338.9673684211,0.0,0.0,32
33,2010-10-09,272834.88,1,91.77,2.961,126.1145806,9.495,2010,10,9,5,1,0,No Holiday,Denver North,40,4,302423.93,325201.05,326870.13,274634.52,0.0,0.0,305244.825,274661.1176923077,0.0,0.0,-29589.04999999999,-54035.25,4067723.8,267338.9673684211,0.0,0.0,32
33,2010-10-12,253050.1,0,60.72,3.091,126.7934,9.265,2010,10,12,1,0,0,No Holiday,Denver North,41,4,272834.88,302423.93,266484.19,267495.76,0.0,0.0,291736.01249999995,274522.68384615384,0.0,0.0,-19784.78,-13434.089999999997,4320773.9,267338.9673684211,0.0,0.0,32
33,2010-11-06,310800.79,0,93.52,3.057,126.1119032,9.849,2010,11,6,5,1,0,No Holiday,Denver North,44,4,253050.1,272834.88,325201.05,237405.82,0.0,0.0,288377.49,273411.4792307692,0.0,0.0,57750.68999999997,-14400.26000000001,4631574.69,267338.9673684211,0.0,0.0,32
33,2010-12-02,294882.83,1,55.47,2.828,126.4962581,10.115,2010,12,2,3,0,0,No Holiday,Denver North,48,4,310800.79,253050.1,302423.93,209986.25,0.0,0.0,284777.425,279057.24615384615,0.0,0.0,-15917.959999999963,-7541.099999999977,4926457.5200000005,267338.9673684211,0.0,0.0,32
33,2010-12-03,312161.0,0,55.61,3.034,126.6042857,10.115,2010,12,3,4,0,0,No Holiday,Denver North,48,4,294882.83,310800.79,272834.88,285100.0,0.0,0.0,282892.15,285587.7523076923,0.0,0.0,17278.169999999984,39326.119999999995,5238618.5200000005,267338.9673684211,0.0,0.0,32
33,2010-12-11,272803.94,0,65.21,3.13,126.5461613,9.265,2010,12,11,5,1,0,No Holiday,Denver North,49,4,312161.0,294882.83,253050.1,274593.43,0.0,0.0,292723.68,287669.3676923077,0.0,0.0,-39357.06,19753.839999999997,5511422.46,267338.9673684211,0.0,0.0,32
33,2011-01-04,232769.09,0,71.41,3.772,128.7199355,8.687,2011,1,4,1,0,0,No Holiday,Denver North,1,1,272803.94,312161.0,310800.79,291484.89,0.0,0.0,297662.14,287531.71461538464,0.0,0.0,-40034.850000000006,-78031.69999999998,5744191.55,267338.9673684211,0.0,0.0,32
33,2011-01-07,226702.36,0,98.43,3.842,129.0894,8.442,2011,1,7,4,0,0,No Holiday,Denver North,1,1,232769.09,272803.94,294882.83,246124.61,0.0,0.0,278154.215,283015.1146153846,0.0,0.0,-6066.7300000000105,-68180.47000000003,5970893.91,267338.9673684211,0.0,0.0,32
33,2011-02-09,239198.36,0,99.2,3.798,129.3259355,8.442,2011,2,9,2,0,0,No Holiday,Denver North,6,1,226702.36,232769.09,312161.0,262789.95,0.0,0.0,261109.09749999997,281521.0953846154,0.0,0.0,12496.0,-72962.64000000001,6210092.2700000005,267338.9673684211,0.0,0.0,32
33,2011-02-12,220060.35,0,59.12,3.701,129.8459667,8.01,2011,2,12,5,1,0,No Holiday,Denver North,6,1,239198.36,226702.36,272803.94,326870.13,0.0,0.0,242868.43749999997,279706.3576923077,0.0,0.0,-19138.00999999998,-52743.59,6430152.62,267338.9673684211,0.0,0.0,32
33,2011-03-06,243477.03,0,82.93,3.893,129.0490323,8.687,2011,3,6,6,1,0,No Holiday,Denver North,9,1,220060.35,239198.36,232769.09,266484.19,0.0,0.0,229682.53999999998,271490.2207692308,0.0,0.0,23416.679999999993,10707.940000000002,6673629.65,267338.9673684211,0.0,0.0,32
33,2011-04-02,234218.03,0,49.26,3.348,127.7195806,8.951,2011,4,2,5,1,0,No Holiday,Denver North,13,2,243477.03,220060.35,226702.36,325201.05,0.0,0.0,232359.525,269720.43923076923,0.0,0.0,-9259.0,7515.670000000013,6907847.68,267338.9673684211,0.0,0.0,32
33,2011-04-03,245435.8,0,59.51,3.674,128.26475,8.951,2011,4,3,6,1,0,No Holiday,Denver North,13,2,234218.03,243477.03,239198.36,302423.93,224294.39,0.0,234238.4425,262721.7453846154,265686.44923076924,0.0,11217.76999999999,6237.440000000002,7153283.48,267338.9673684211,0.0,0.0,32
33,2011-04-11,236157.12,0,71.91,3.828,129.8051935,8.01,2011,4,11,0,0,0,No Holiday,Denver North,15,2,245435.8,234218.03,220060.35,272834.88,274634.52,0.0,235797.8025,258338.0430769231,266499.5803846154,0.0,-9278.679999999993,16096.76999999999,7389440.6,267338.9673684211,0.0,0.0,32
33,2011-05-08,242456.39,0,96.93,3.803,129.1846452,8.442,2011,5,8,6,1,0,No Holiday,Denver North,18,2,236157.12,245435.8,243477.03,253050.1,267495.76,0.0,239821.995,255516.6769230769,265019.6803846154,0.0,6299.270000000019,-1020.6399999999849,7631896.99,267338.9673684211,0.0,0.0,32
33,2011-06-05,257031.19,0,77.92,4.193,129.0444333,8.687,2011,6,5,6,1,0,No Holiday,Denver North,22,2,242456.39,236157.12,234218.03,310800.79,237405.82,0.0,239566.83500000002,254701.77615384618,264056.6276923077,0.0,14574.799999999988,22813.160000000003,7888928.18,267338.9673684211,0.0,0.0,32
33,2011-07-01,243948.82,0,46.25,3.287,127.1917742,8.951,2011,7,1,4,0,0,No Holiday,Denver North,26,3,257031.19,242456.39,245435.8,294882.83,209986.25,0.0,245270.125,250565.6530769231,264811.44961538457,0.0,-13082.369999999995,-1486.9799999999814,8132877.0,267338.9673684211,0.0,0.0,32
33,2011-07-10,262159.13,0,81.16,3.827,129.6938,8.01,2011,7,10,6,1,0,No Holiday,Denver North,27,3,243948.82,257031.19,236157.12,312161.0,285100.0,0.0,244898.38,246647.6523076923,266117.7023076923,0.0,18210.309999999998,26002.01000000001,8395036.13,267338.9673684211,0.0,0.0,32
33,2011-08-04,271924.73,0,75.11,3.818,128.8238065,8.687,2011,8,4,3,0,0,No Holiday,Denver North,31,3,262159.13,243948.82,242456.39,272803.94,274593.43,0.0,251398.8825,242801.3546153846,265235.36115384614,0.0,9765.599999999977,29468.339999999967,8666960.86,267338.9673684211,0.0,0.0,32
33,2011-08-07,262717.71,0,96.44,3.793,129.1125,8.442,2011,8,7,6,1,0,No Holiday,Denver North,31,3,271924.73,262159.13,257031.19,232769.09,291484.89,0.0,258765.96749999997,242733.72307692308,265132.7188461539,0.0,-9207.01999999996,5686.520000000019,8929678.57,267338.9673684211,0.0,0.0,32
33,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,2011,9,9,4,0,0,No Holiday,Denver North,36,3,262717.71,271924.73,243948.82,226702.36,246124.61,0.0,260187.5975,245037.46307692304,264026.2888461539,0.0,19124.570000000007,37893.46000000002,9211520.85,267338.9673684211,0.0,0.0,32
33,2011-09-12,270373.05,0,47.7,3.644,129.8555333,8.01,2011,9,12,0,0,0,No Holiday,Denver North,37,3,281842.28,262717.71,262159.13,239198.36,262789.95,0.0,269660.9625,249278.99538461538,265400.04538461537,0.0,-11469.23000000004,8213.919999999984,9481893.9,267338.9673684211,0.0,0.0,32
33,2011-10-06,258427.39,0,87.02,3.981,129.0357097,8.687,2011,10,6,3,0,0,No Holiday,Denver North,40,4,270373.05,281842.28,271924.73,220060.35,326870.13,0.0,271714.4425,251677.04846153845,265691.7030769231,0.0,-11945.659999999974,-13497.339999999967,9740321.290000001,267338.9673684211,0.0,0.0,32
33,2011-11-02,276198.74,1,53.35,3.381,127.859129,8.951,2011,11,2,2,0,0,No Holiday,Denver North,44,4,258427.39,270373.05,262717.71,243477.03,266484.19,0.0,268340.1075,254628.35923076922,263059.29,0.0,17771.349999999977,13481.02999999997,10016520.03,267338.9673684211,0.0,0.0,32
33,2011-11-03,270921.44,0,66.51,3.63,128.3995,8.951,2011,11,3,3,0,0,No Holiday,Denver North,44,4,276198.74,258427.39,281842.28,234218.03,325201.05,0.0,271710.365,257145.41384615388,263432.9265384615,0.0,-5277.299999999988,-10920.840000000026,10287441.47,267338.9673684211,0.0,1.0,32
33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,2011,11,11,4,0,1,Veterans Day,Denver North,45,4,270921.44,276198.74,270373.05,245435.8,302423.93,0.0,268980.155,259968.75307692308,261345.2492307692,0.0,1039.5999999999767,1587.9899999999907,10559402.51,267338.9673684211,0.0,0.0,32
33,2011-12-08,274721.85,0,96.0,3.794,129.2015806,8.442,2011,12,8,3,0,0,No Holiday,Denver North,49,4,271961.04,270921.44,258427.39,236157.12,272834.88,0.0,269377.15249999997,262009.15615384618,260173.59961538462,0.0,2760.8099999999977,16294.459999999963,10834124.36,267338.9673684211,1.0,0.0,32
33,2012-01-06,261131.09,0,83.57,4.277,130.9592258,7.396,2012,1,6,4,0,0,No Holiday,Denver North,1,1,274721.85,271961.04,276198.74,242456.39,253050.1,0.0,273450.7675,264975.67384615383,260246.1753846154,0.0,-13590.75999999998,-15067.649999999994,11095255.45,267338.9673684211,0.0,0.0,32
33,2012-02-03,248051.53,0,60.91,3.882,130.6457931,7.603,2012,2,3,4,0,0,No Holiday,Denver North,5,1,261131.09,274721.85,270921.44,257031.19,310800.79,0.0,269683.855,266412.18923076923,260556.98269230768,0.0,-13079.559999999998,-22869.910000000003,11343306.98,267338.9673684211,0.0,0.0,32
33,2012-03-02,256091.32,0,59.53,3.543,130.3496774,7.603,2012,3,2,4,0,0,No Holiday,Denver North,9,1,248051.53,261131.09,271961.04,243948.82,294882.83,0.0,263966.3775,265721.44615384616,258143.5496153846,0.0,8039.790000000008,-15869.719999999972,11599398.3,267338.9673684211,0.0,0.0,32
33,2012-03-08,258533.12,0,92.13,3.595,130.737871,7.147,2012,3,8,3,0,0,No Holiday,Denver North,10,1,256091.32,248051.53,274721.85,262159.13,312161.0,0.0,259998.94749999998,266655.4846153846,256651.56846153844,0.0,2441.7999999999884,-16188.729999999981,11857931.42,267338.9673684211,0.0,0.0,32
33,2012-04-05,270497.51,0,82.43,4.058,131.136,7.396,2012,4,5,3,0,0,No Holiday,Denver North,14,2,258533.12,256091.32,261131.09,271924.73,272803.94,0.0,255951.76499999998,266376.56076923077,254588.95769230768,0.0,11964.390000000014,9366.420000000013,12128428.93,267338.9673684211,0.0,0.0,32
33,2012-05-10,265444.9,0,85.18,4.132,131.0756667,6.895,2012,5,10,3,0,0,No Holiday,Denver North,19,2,270497.51,258533.12,248051.53,262717.71,232769.09,0.0,258293.37,266266.77461538464,254500.24884615385,0.0,-5052.609999999986,17393.370000000024,12393873.83,267338.9673684211,0.0,0.0,32
33,2012-06-01,267058.08,0,60.92,3.443,130.1575161,7.603,2012,6,1,4,0,0,No Holiday,Denver North,22,2,265444.9,270497.51,256091.32,281842.28,226702.36,0.0,262641.7125,266476.55846153846,255757.01076923078,0.0,1613.179999999993,10966.76000000001,12660931.91,267338.9673684211,0.0,0.0,32
33,2012-06-04,275911.97,0,70.75,4.282,131.0375484,7.396,2012,6,4,0,0,0,No Holiday,Denver North,23,2,267058.08,265444.9,258533.12,270373.05,239198.36,0.0,265383.4025,265339.3123076923,257309.15384615384,0.0,8853.889999999956,17378.849999999977,12936843.88,267338.9673684211,0.0,0.0,32
33,2012-06-07,273690.37,0,93.21,3.666,130.7196333,7.147,2012,6,7,3,0,0,No Holiday,Denver North,23,2,275911.97,267058.08,270497.51,258427.39,220060.35,0.0,269728.115,265765.3830769231,258721.21576923074,0.0,-2221.5999999999767,3192.859999999986,13210534.25,267338.9673684211,0.0,0.0,32
33,2012-07-09,286428.78,1,92.02,4.124,130.9325484,7.147,2012,7,9,0,0,0,No Holiday,Denver North,28,3,273690.37,275911.97,265444.9,276198.74,243477.03,0.0,270526.33,266939.4584615385,260783.90884615385,0.0,12738.410000000033,20983.880000000005,13496963.03,267338.9673684211,0.0,0.0,32
33,2012-08-06,286082.76,0,90.94,4.103,130.8896774,7.396,2012,8,6,0,0,0,No Holiday,Denver North,32,3,286428.78,273690.37,267058.08,270921.44,234218.03,0.0,275772.3,267726.3846153846,262435.89923076925,0.0,-346.0200000000186,19024.679999999993,13783045.790000001,267338.9673684211,0.0,1.0,32
33,2012-09-03,287346.29,0,62.2,3.963,130.7413793,7.603,2012,9,3,0,0,1,Labor Day,Denver North,36,3,286082.76,286428.78,275911.97,271961.04,245435.8,224294.39,280528.47,268892.64,264430.69653846155,265058.5728846154,1263.5299999999697,11434.320000000007,14070392.08,267338.9673684211,0.0,0.0,32
33,2012-10-02,282552.58,1,59.94,3.722,130.3849032,7.603,2012,10,2,1,0,0,No Holiday,Denver North,40,4,287346.29,286082.76,273690.37,274721.85,236157.12,274634.52,283387.05,270076.12076923077,266042.6384615385,266271.1094230769,-4793.709999999963,8862.210000000021,14352944.66,267338.9673684211,1.0,1.0,32
33,2012-10-08,297753.49,0,100.07,3.811,130.7561613,7.147,2012,10,8,0,0,1,Columbus Day,Denver North,41,4,282552.58,287346.29,286428.78,261131.09,242456.39,267495.76,285602.60250000004,270678.48461538466,267827.07923076925,266423.3798076923,15200.909999999974,11324.709999999963,14650698.15,267338.9673684211,0.0,0.0,32
33,2012-11-05,295841.84,0,81.02,4.186,131.1453333,7.396,2012,11,5,0,0,0,No Holiday,Denver North,45,4,297753.49,282552.58,286082.76,248051.53,257031.19,237405.82,288433.78,273495.5923076923,269953.8907692308,267005.25923076924,-1911.649999999965,9759.080000000016,14946539.99,267338.9673684211,1.0,0.0,32
33,2012-12-10,291781.15,0,79.64,4.468,131.1083333,6.895,2012,12,10,0,0,0,No Holiday,Denver North,50,4,295841.84,297753.49,287346.29,256091.32,243948.82,209986.25,290873.55000000005,277171.77,271446.6080769231,268129.0288461539,-4060.6900000000023,4434.860000000044,15238321.14,267338.9673684211,0.0,0.0,32
34,2010-01-10,865709.11,0,70.13,2.619,126.2346,10.21,2010,1,10,6,1,0,No Holiday,Charlotte Metro,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865709.11,965963.3764912281,0.0,0.0,33
34,2010-02-04,979428.66,0,50.07,2.74,126.6034839,9.593,2010,2,4,3,0,0,No Holiday,Charlotte Metro,5,1,865709.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113719.55000000005,0.0,1845137.77,965963.3764912281,0.0,0.0,33
34,2010-02-07,919229.36,0,73.66,2.668,126.1392,9.816,2010,2,7,6,1,0,No Holiday,Charlotte Metro,5,1,979428.66,865709.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60199.30000000005,0.0,2764367.13,965963.3764912281,0.0,0.0,33
34,2010-03-09,964356.74,0,72.59,2.584,126.1019355,9.816,2010,3,9,1,0,0,No Holiday,Charlotte Metro,10,1,919229.36,979428.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45127.380000000005,0.0,3728723.87,965963.3764912281,0.0,0.0,33
34,2010-03-12,1001512.21,0,34.7,2.727,126.7313333,10.21,2010,3,12,4,0,0,No Holiday,Charlotte Metro,10,1,964356.74,919229.36,865709.11,0.0,0.0,0.0,932180.9675,0.0,0.0,0.0,37155.46999999997,135803.09999999998,4730236.08,965963.3764912281,0.0,0.0,33
34,2010-04-06,966187.51,0,72.17,2.701,126.1360645,9.593,2010,4,6,1,0,0,No Holiday,Charlotte Metro,14,2,1001512.21,964356.74,979428.66,0.0,0.0,0.0,966131.7424999999,0.0,0.0,0.0,-35324.69999999995,-13241.150000000023,5696423.59,965963.3764912281,0.0,0.0,33
34,2010-05-02,956228.96,0,35.44,2.598,126.4420645,9.521,2010,5,2,6,1,0,No Holiday,Charlotte Metro,17,2,966187.51,1001512.21,919229.36,0.0,0.0,0.0,962821.4550000001,0.0,0.0,0.0,-9958.550000000047,36999.59999999998,6652652.55,965963.3764912281,0.0,0.0,33
34,2010-05-03,918295.79,0,42.65,2.654,126.5782857,9.521,2010,5,3,0,0,0,No Holiday,Charlotte Metro,18,2,956228.96,966187.51,964356.74,0.0,0.0,0.0,972071.355,0.0,0.0,0.0,-37933.169999999925,-46060.94999999995,7570948.34,965963.3764912281,0.0,0.0,33
34,2010-05-11,972292.31,0,52.43,2.699,126.4912903,10.21,2010,5,11,1,0,0,No Holiday,Charlotte Metro,19,2,918295.79,956228.96,1001512.21,0.0,0.0,0.0,960556.1174999999,0.0,0.0,0.0,53996.52000000002,-29219.899999999907,8543240.65,965963.3764912281,0.0,0.0,33
34,2010-06-08,987435.35,0,73.8,2.64,126.0854516,9.816,2010,6,8,1,0,0,No Holiday,Charlotte Metro,23,2,972292.31,918295.79,966187.51,0.0,0.0,0.0,953251.1425000001,0.0,0.0,0.0,15143.03999999992,21247.839999999967,9530676.0,965963.3764912281,0.0,1.0,33
34,2010-07-05,953495.48,0,57.39,2.836,126.2898,9.593,2010,7,5,0,0,1,Independence Day (observed),Charlotte Metro,27,3,987435.35,972292.31,956228.96,0.0,0.0,0.0,958563.1025,0.0,0.0,0.0,-33939.869999999995,-2733.4799999999814,10484171.48,965963.3764912281,0.0,0.0,33
34,2010-08-10,931710.67,0,65.21,2.645,126.2791667,10.21,2010,8,10,1,0,0,No Holiday,Charlotte Metro,32,3,953495.48,987435.35,918295.79,0.0,0.0,0.0,957879.7325,0.0,0.0,0.0,-21784.80999999994,13414.880000000005,11415882.15,965963.3764912281,1.0,0.0,33
34,2010-09-04,950684.2,0,51.26,2.773,126.6019032,9.593,2010,9,4,5,1,0,No Holiday,Charlotte Metro,35,3,931710.67,953495.48,972292.31,0.0,0.0,0.0,961233.4524999999,0.0,0.0,0.0,18973.52999999991,-21608.110000000102,12366566.35,965963.3764912281,0.0,0.0,33
34,2010-09-07,911210.81,0,75.0,2.637,126.1518,9.816,2010,9,7,1,0,0,No Holiday,Charlotte Metro,36,3,950684.2,931710.67,987435.35,865709.11,0.0,0.0,955831.425,951274.3346153846,0.0,0.0,-39473.3899999999,-76224.53999999992,13277777.16,965963.3764912281,0.0,0.0,33
34,2010-10-09,932240.96,1,72.61,2.574,126.1145806,9.816,2010,10,9,5,1,0,No Holiday,Charlotte Metro,40,4,911210.81,950684.2,953495.48,979428.66,0.0,0.0,936775.29,954774.4653846154,0.0,0.0,21030.149999999907,-21254.52000000002,14210018.12,965963.3764912281,0.0,0.0,33
34,2010-10-12,1086661.02,0,41.93,2.86,126.7934,10.21,2010,10,12,1,0,0,No Holiday,Charlotte Metro,41,4,932240.96,911210.81,931710.67,919229.36,0.0,0.0,931461.66,951144.6423076924,0.0,0.0,154420.06000000006,154950.34999999998,15296679.14,965963.3764912281,0.0,0.0,33
34,2010-11-06,954681.56,0,80.84,2.668,126.1119032,9.593,2010,11,6,5,1,0,No Holiday,Charlotte Metro,44,4,1086661.02,932240.96,950684.2,964356.74,0.0,0.0,970199.2474999999,964024.0007692308,0.0,0.0,-131979.45999999996,3997.3600000001024,16251360.7,965963.3764912281,0.0,0.0,33
34,2010-12-02,994610.99,1,36.13,2.573,126.4962581,9.521,2010,12,2,3,0,0,No Holiday,Charlotte Metro,48,4,954681.56,1086661.02,911210.81,1001512.21,0.0,0.0,971198.5875,963279.7561538462,0.0,0.0,39929.429999999935,83400.17999999993,17245971.69,965963.3764912281,0.0,0.0,33
34,2010-12-03,921247.88,0,42.26,2.704,126.6042857,9.521,2010,12,3,4,0,0,No Holiday,Charlotte Metro,48,4,994610.99,954681.56,932240.96,966187.51,0.0,0.0,992048.6325000001,962748.893076923,0.0,0.0,-73363.10999999999,-10993.079999999958,18167219.57,965963.3764912281,0.0,0.0,33
34,2010-12-11,979730.78,0,47.2,2.741,126.5461613,10.21,2010,12,11,5,1,0,No Holiday,Charlotte Metro,49,4,921247.88,994610.99,1086661.02,956228.96,0.0,0.0,989300.3625,959291.9984615385,0.0,0.0,58482.90000000002,-106930.23999999999,19146950.35,965963.3764912281,0.0,0.0,33
34,2011-01-04,884233.67,0,55.46,3.521,128.7199355,10.581,2011,1,4,1,0,0,No Holiday,Charlotte Metro,1,1,979730.78,921247.88,954681.56,918295.79,0.0,0.0,962567.8025,961099.8307692307,0.0,0.0,-95497.10999999999,-70447.89000000001,20031184.02,965963.3764912281,0.0,0.0,33
34,2011-01-07,911106.22,0,81.96,3.504,129.0894,10.641,2011,1,7,4,0,0,No Holiday,Charlotte Metro,1,1,884233.67,979730.78,994610.99,972292.31,0.0,0.0,944955.8300000001,958479.6676923076,0.0,0.0,26872.54999999993,-83504.77000000002,20942290.240000002,965963.3764912281,0.0,0.0,33
34,2011-02-09,926455.64,0,78.24,3.533,129.3259355,10.641,2011,2,9,2,0,0,No Holiday,Charlotte Metro,6,1,911106.22,884233.67,921247.88,987435.35,0.0,0.0,924079.6375,953773.0453846154,0.0,0.0,15349.420000000042,5207.760000000009,21868745.88,965963.3764912281,0.0,0.0,33
34,2011-02-12,988742.08,0,39.75,3.176,129.8459667,10.148,2011,2,12,5,1,0,No Holiday,Charlotte Metro,6,1,926455.64,911106.22,979730.78,953495.48,0.0,0.0,925381.5775,949082.2984615385,0.0,0.0,62286.439999999944,9011.29999999993,22857487.96,965963.3764912281,0.0,0.0,33
34,2011-03-06,947229.24,0,74.64,3.683,129.0490323,10.581,2011,3,6,6,1,0,No Holiday,Charlotte Metro,9,1,988742.08,926455.64,884233.67,931710.67,0.0,0.0,927634.4025000001,951793.5753846155,0.0,0.0,-41512.83999999997,62995.56999999995,23804717.2,965963.3764912281,0.0,0.0,33
34,2011-04-02,971932.87,0,23.82,2.996,127.7195806,10.398,2011,4,2,5,1,0,No Holiday,Charlotte Metro,13,2,947229.24,988742.08,911106.22,950684.2,0.0,0.0,943383.295,952987.3115384616,0.0,0.0,24703.630000000005,60826.65000000002,24776650.07,965963.3764912281,0.0,0.0,33
